"RowGene","ColGene","Correlation","PValue"
"RNA_127684","RNA_127748",0.890617713524647,0
"RNA_127684","RNA_127749",0.892085330323398,0
"RNA_127684","RNA_127750",0.910267008225387,0
"RNA_127684","RNA_127751",0.896614087293085,0
"RNA_127684","RNA_127762",0.909354956469247,0
"RNA_127684","RNA_127763",0.905819356224884,0
"RNA_127684","RNA_127764",0.90057069927412,0
"RNA_127684","RNA_127765",0.863752248685161,0
"RNA_127684","RNA_127766",0.893760548974048,0
"RNA_127684","RNA_127767",0.892354448746385,0
"RNA_127684","RNA_127769",0.863089782376686,0
"RNA_127684","RNA_127770",0.909348861850686,0
"RNA_127684","RNA_127771",0.894646112852626,0
"RNA_127684","RNA_127782",0.894363623551707,0
"RNA_127684","RNA_127783",0.89997512636454,0
"RNA_127684","RNA_127784",0.908304539342179,0
"RNA_127684","RNA_127787",0.89869147727611,0
"RNA_127684","RNA_127788",0.905411675796735,0
"RNA_127684","RNA_127789",0.910215257347259,0
"RNA_127684","RNA_127790",0.869915945248548,0
"RNA_127684","RNA_127791",0.865829990154889,0
"RNA_127684","RNA_127900",0.899224723621099,0
"RNA_127684","RNA_127901",0.873134214260636,0
"RNA_127684","RNA_127902",0.891492927566575,0
"RNA_127684","RNA_127903",0.90947048142946,0
"RNA_127684","RNA_127904",0.896206554091007,0
"RNA_127684","RNA_127905",0.902053413596277,0
"RNA_127684","RNA_127906",0.848591102594078,0
"RNA_127684","RNA_127907",0.902173924578204,0
"RNA_127684","RNA_127908",0.849905977911287,0
"RNA_127684","RNA_128031",0.909445052745047,0
"RNA_127684","RNA_128032",0.90952326552936,0
"RNA_127684","RNA_128033",0.905433990564999,0
"RNA_127684","RNA_128034",0.886465818584976,0
"RNA_127684","RNA_128035",0.889955323223293,0
"RNA_127684","RNA_128036",0.915253218576476,0
"RNA_127684","RNA_128037",0.90336604848108,0
"RNA_127684","RNA_128038",0.906625173600308,0
"RNA_127684","RNA_128039",0.895655553560058,0
"RNA_127684","RNA_128113",0.848699443316825,0
"RNA_127684","RNA_128114",0.862663241934863,0
"RNA_127684","RNA_128115",0.900133486226577,0
"RNA_127684","RNA_128116",0.898308422141893,0
"RNA_127684","RNA_128117",0.914184301665757,0
"RNA_127684","RNA_128118",0.916179823917141,0
"RNA_127684","RNA_128119",0.883516454896696,0
"RNA_127684","RNA_128120",0.840767774765588,0
"RNA_127684","RNA_128121",0.889152371591264,0
"RNA_127684","RNA_128122",0.908882735914596,0
"RNA_127684","RNA_128133",0.865140609090208,0
"RNA_127684","RNA_128134",0.882409574401722,0
"RNA_127684","RNA_128136",0.868744465139673,0
"RNA_127684","RNA_128137",0.874235328984421,0
"RNA_127684","RNA_128139",0.878884158479804,0
"RNA_127684","RNA_128140",0.890266662387283,0
"RNA_127684","RNA_128141",0.902380693364434,0
"RNA_127684","RNA_128142",0.881288770294316,0
"RNA_127684","RNA_128153",0.850412091625945,0
"RNA_127684","RNA_128155",0.870905662519882,0
"RNA_127684","RNA_128156",0.89084598679957,0
"RNA_127684","RNA_128157",0.903130009619172,0
"RNA_127684","RNA_128158",0.894961370145154,0
"RNA_127684","RNA_128159",0.89294303088269,0
"RNA_127684","RNA_128160",0.850852645895192,0
"RNA_127684","RNA_128161",0.887967014643658,0
"RNA_127684","RNA_128162",0.898720126132172,0
"RNA_127684","RNA_128173",0.83918733925135,0
"RNA_127684","RNA_128174",0.85252615764765,0
"RNA_127684","RNA_128175",0.908715627337832,0
"RNA_127684","RNA_128176",0.882539044783557,0
"RNA_127684","RNA_128178",0.826839533534468,0
