"RowGene","ColGene","Correlation","PValue"
"Mel_10","Naevi_3",0.735993103382096,0
"Mel_10","Naevi_4",0.737867724253302,0
"Mel_10","Naevi_5",0.695444727431024,0
"Mel_10","Naevi_6",0.706666214024744,0
"Mel_10","Naevi_7",0.667071044490304,0
"Mel_10","Naevi_8",0.649148033165068,0
"Mel_10","Naevi_9",0.604044151515143,0
"Mel_11","Mel_1",0.712847288723825,0
"Mel_11","Mel_10",0.707869742455089,0
"Mel_11","Mel_11",1,NA
"Mel_11","Mel_12",0.668628237378647,0
"Mel_11","Mel_13",0.738381506695264,0
"Mel_11","Mel_14",0.663935686428554,0
"Mel_11","Mel_15",0.522860057446163,0
"Mel_11","Mel_16",0.506046804190036,0
"Mel_11","Mel_17",0.749079776904799,0
"Mel_11","Mel_18",0.51926800892544,0
"Mel_11","Mel_19",0.668161823914949,0
"Mel_11","Mel_2",0.793271028363418,0
"Mel_11","Mel_20",0.747779729709672,0
"Mel_11","Mel_21",0.686174353800417,0
"Mel_11","Mel_22",0.778401740081359,0
"Mel_11","Mel_23",0.584181493573505,0
"Mel_11","Mel_24",0.553858526063639,0
"Mel_11","Mel_25",0.756217340715791,0
"Mel_11","Mel_26",0.835921618820563,0
"Mel_11","Mel_27",0.706790899485635,0
"Mel_11","Mel_28",0.591149629465345,0
"Mel_11","Mel_29",0.527797790824932,0
"Mel_11","Mel_3",0.813996160923625,0
"Mel_11","Mel_30",0.660363694481598,0
"Mel_11","Mel_31",0.655139725140613,0
"Mel_11","Mel_32",0.6627867138665,0
"Mel_11","Mel_33",0.941086837443434,0
"Mel_11","Mel_34",0.631371272381979,0
"Mel_11","Mel_35",0.569502743999395,0
"Mel_11","Mel_36",0.717344119539624,0
"Mel_11","Mel_37",0.676424137189534,0
"Mel_11","Mel_38",0.570012329035696,0
"Mel_11","Mel_39",0.733409582920352,0
"Mel_11","Mel_4",0.798055363145229,0
"Mel_11","Mel_40",0.542735539256748,0
"Mel_11","Mel_41",0.586711474902873,0
"Mel_11","Mel_42",0.65724248997543,0
"Mel_11","Mel_43",0.62476292321701,0
"Mel_11","Mel_44",0.810545488933266,0
"Mel_11","Mel_45",0.596624855272391,0
"Mel_11","Mel_46",0.536040830129957,0
"Mel_11","Mel_47",0.62699683162161,0
"Mel_11","Mel_48",0.604741667027312,0
"Mel_11","Mel_49",0.632891613138184,0
"Mel_11","Mel_5",0.744104454909413,0
"Mel_11","Mel_50",0.761838241226587,0
"Mel_11","Mel_51",0.599782829655042,0
"Mel_11","Mel_52",0.58077529433784,0
"Mel_11","Mel_53",0.724231186554611,0
"Mel_11","Mel_54",0.640393574210903,0
"Mel_11","Mel_55",0.836071944670552,0
"Mel_11","Mel_56",0.778012702870338,0
"Mel_11","Mel_57",0.779185163901518,0
"Mel_11","Mel_6",0.827863865917806,0
"Mel_11","Mel_7",0.677946233430243,0
"Mel_11","Mel_8",0.783086403639177,0
"Mel_11","Mel_9",0.773013894873548,0
"Mel_11","Naevi_1",0.797675615029332,0
"Mel_11","Naevi_10",0.789715357304726,0
"Mel_11","Naevi_11",0.811488899212689,0
"Mel_11","Naevi_12",0.693093909993319,0
"Mel_11","Naevi_13",0.794433901699315,0
"Mel_11","Naevi_14",0.646072551241237,0
"Mel_11","Naevi_15",0.646316327642153,0
"Mel_11","Naevi_16",0.832385663085551,0
"Mel_11","Naevi_17",0.816781994532568,0
"Mel_11","Naevi_18",0.771137802859935,0
"Mel_11","Naevi_19",0.803885501843353,0
"Mel_11","Naevi_2",0.917700645712312,0
"Mel_11","Naevi_20",0.930265921493436,0
"Mel_11","Naevi_21",0.920586317119307,0
"Mel_11","Naevi_22",0.822942480812979,0
"Mel_11","Naevi_23",0.869543208768798,0
"Mel_11","Naevi_3",0.776557862543365,0
"Mel_11","Naevi_4",0.775354335683762,0
"Mel_11","Naevi_5",0.710573691372149,0
"Mel_11","Naevi_6",0.723671493012865,0
